"start";"end";"deviceid";"1- Onde o sr.(a) reside (mora)?";"1.1- Estado:";"1.1- País:";"2- Sexo:";"3- Qual a sua faixa etária?";"4- Qual sua escolaridade?";"5- Qual sua profissão? (ocupação principal)*";"6- Qual moeda você recebe seus rendimentos?";"6.1- Faixa de renda?";"6.1- Valor mensal/anual:";"7- Qual seu estado civil?";"8- Qual sua orientação sexual?";"9- Com quem está viajando?";"10- Com quantas pessoas está viajando?";"11- Quanto tempo passou ou está programado para passar nessa cidade?";"11.1- Quantos dias?";"11.1- Quantos meses?";"12- Qual meio de transporte você utilizou para chegar até este destino?";"12- Qual meio de transporte você utilizou para chegar até este destino?/Ônibus de linha";"12- Qual meio de transporte você utilizou para chegar até este destino?/Ônibus fretado";"12- Qual meio de transporte você utilizou para chegar até este destino?/Carro alugado";"12- Qual meio de transporte você utilizou para chegar até este destino?/Avião Fretado (charter)";"12- Qual meio de transporte você utilizou para chegar até este destino?/Outros";"12- Qual meio de transporte você utilizou para chegar até este destino?/Carro próprio";"12- Qual meio de transporte você utilizou para chegar até este destino?/Moto";"12- Qual meio de transporte você utilizou para chegar até este destino?/Transfer/receptivo";"12- Qual meio de transporte você utilizou para chegar até este destino?/Transporte coletivo/van";"12- Qual meio de transporte você utilizou para chegar até este destino?/Avião";"12.1- Qual?";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Outros";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Carro alugado";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Buggy";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Carro/moto própria";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Moto táxi";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Quadriciclo";"13.1- Quais?";"14- Qual o meio de hospedagem utilizado?";"15- Qual foi o motivo/ atrativo da sua viagem?";"15.1- Quais?";"16- Qual foi a influência para sua escolha por essa cidadel?";"16.1- Qual?";"17- Como organizou a viagem?";"17.1- Quais?";"18- Você usou algum serviço especializado em informações turísticas?";"18.1- Onde?";"19- Você utilizou algum serviço de guia ou acompanhante de turismo?";"19.1- Para quais serviços?";"19.1- Para quais serviços?/Concierge";"19.1- Para quais serviços?/Passeios de buggy";"19.1- Para quais serviços?/Outros";"19.1- Para quais serviços?/Passeios em atrativos turísticos";"19.1- Para quais serviços?/City tour/receptivo";"19.2- Quais?";"20- Você fez algum passeio?";"20.1- Quais?";"20.1- Quais?/Outros";"20.1- Quais?/Jardineira";"20.1- Quais?/Catamarã/lancha";"20.1- Quais?/Buggy";"20.1- Quais?/Quatriciclo";"20.1- Quais?/Pau de arara";"20.2- Quais?";"20.3- Como ficou sabendo do passeio?";"Condições do transporte";"Condutor/guia";"Roteiro do passeio";"Preço do passeio";"20.1- Por quê?";"21- Quais os atrativos visitados?";"21- Quais os atrativos visitados?/Santuario ecológico";"21- Quais os atrativos visitados?/Nenhum";"21- Quais os atrativos visitados?/Praias";"21- Quais os atrativos visitados?/Mirantes";"21- Quais os atrativos visitados?/Outros";"21- Quais os atrativos visitados?/Chapadão";"21- Quais os atrativos visitados?/Fazenda do camarão";"21- Quais os atrativos visitados?/Lagoa Guaraira";"21- Quais os atrativos visitados?/Projeto Tamar";"22- Viajou para outros municípios ou localidades do RN? Quais?";"22.1- Quais?";"23- É sua primeira vez nessa cidade?";"24- Retornaria a essa cidade?";"24.1- Por quê?";"25- Recomendaria a cidade aos amigos?";"Hospedagem";"Alimentação";"Transporte";"Passeios e lazer";"Compras";"Outros";"27- Como avalia os preços dos bens e serviços adquiridos nesta localidade?";"28- Qualifique os itens abaixo, em uma escala de 1 a 5 para os seguintes quesitos nesta localidade, quanto à:";"Atrativos naturais";"Patrimônio cultural";"Manifestações culturais";"Equipamentos de lazer";"Passeios diversos";"Serviços de receptivo";"Informações turísticas";"Guias de turismo";"Meios de hospedagem";"Locadora de veículos";"Restaurantes/bares";"Locadora de veículos";"Compras/comércio";"Diversões noturnas";"Acolhida do povo";"Atendimento dos serviços";"Acessibilidade";"Comunicações";"Sinalização urbana e turística";"Limpeza pública";"Segurança pública";"Transporte público";"Táxi/ Uber/ Transfer";"Rodoviária";"Aeroporto (acesso)";"Aeroporto (estrutura)";"Nome";"Identificação (Companhia/vôo, ônibus/linha ou placa do veículo)";"__version__";"_id";"_uuid";"_submission_time";"_index"
"2016-12-20T22:49:08.288-02";"2016-12-21T00:21:11.056-02";"866523028526329";"Estrangeiro";"";"Argentina Buenos Aires";"Masculino";"26 a 35 anos";"Superior";"Autônomo";"Outros";"";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"01- uma";"Dias";"20";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Van";"Hostel/Albergue";"Sol e praia";"";"Internet";"";"Sozinho/internet";"";"Sim";"Booking";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias Chapadão Lagoa Guaraira Mirantes Santuario ecológico";"1";"0";"1";"1";"0";"1";"0";"1";"0";"Não";"";"Sim";"Sim";"Belezas naturais";"Sim";"700";"400";"1700";"0";"100";"";"Elevados";"";"5";"4";"?";"?";"?";"?";"?";"?";"4";"?";"4";"?";"3";"4";"2";"3";"3";"2";"4";"4";"4";"4";"?";"?";"3";"4";"Javier";"Tapiocaria";"vHZpya9YwWnPpMmMnrYA6m";"5460854";"88239f43-3e71-4c81-ad1c-5c683c68c638";"2016-12-21T03:21:49";"94"
"2016-12-20T22:58:24.074-02";"2016-12-21T00:22:29.529-02";"866523028526329";"Estrangeiro";"";"Argentina";"Feminino";"26 a 35 anos";"Superior";"Professor";"Outros";"";"12000";"Casado(a)";"Heterossexual";"Companheiro(a)";"01- uma";"Dias";"20";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Van";"Hostel/Albergue";"Sol e praia";"";"Comentários";"";"Sozinho/internet";"";"Sim";"Booking";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias Chapadão Lagoa Guaraira Mirantes Santuario ecológico";"1";"0";"1";"1";"0";"1";"0";"1";"0";"Não";"";"Sim";"Sim";"Natureza";"Sim";"700";"350";"1500";"0";"300";"";"Elevados";"";"5";"5";"3";"4";"?";"4";"3";"?";"4";"?";"3";"?";"3";"4";"2";"3";"2";"2";"3";"2";"3";"4";"?";"?";"3";"4";"Agustina";"Tapiocaria";"vHZpya9YwWnPpMmMnrYA6m";"5460855";"fcdc40de-b010-4d28-9164-784a6c4f3f0d";"2016-12-21T03:21:50";"95"
"2016-12-21T00:05:40.588-02";"2016-12-21T00:39:50.881-02";"866523028526139";"Estrangeiro";"";"Suécia";"Masculino";"18 a 25 anos";"Médio Incompleto";"Outros";"Outros";"";"300000";"Solteiro(a)";"Heterossexual";"Sozinho";"Nenhuma";"Meses";"";"1";"Avião Outros";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"Taxi";"Outros";"1";"0";"0";"0";"0";"0";"Van";"Casa de parentes/Amigos";"Outros";" Estava candado, queria relaxar, melhor clima, cidade dele esta ,- 5 c";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias Chapadão Mirantes";"0";"0";"1";"1";"0";"1";"0";"0";"0";"Sim";"Natal";"Não";"Sim";"Porque é fácil, ascecivel ";"Sim";"200";"2000";"20";"60";"50";"";"Elevados";"";"4";"2";"2";"1";"?";"?";"?";"?";"?";"?";"2";"?";"1";"3";"5";"2";"1";"2";"2";"1";"1";"1";"3";"?";"5";"3";"Johan";"Brisas do amor hospedagem";"vHZpya9YwWnPpMmMnrYA6m";"5461407";"81fd30dd-5b66-4ec7-a2d2-15f8eed2cb6f";"2016-12-21T04:20:00";"96"
"2016-12-21T00:45:59.900-02";"2016-12-21T19:53:16.975-02";"866523028526329";"Brasileiro";"RJ";"";"Masculino";"Acima de 65 anos";"Pós-Graduação";"Aposentado/Pensionista";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Família";"05- cinco";"Dias";"25";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Casa de veraneio";"Outros";"Relaxar";"Já conhecia o local";"";"Agência de viagens";"";"Sim";"Bancobras";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias Chapadão Lagoa Guaraira Mirantes";"0";"0";"1";"1";"0";"1";"0";"1";"0";"Não";"";"Não";"Sim";"Tranquilidade";"Sim";"4500";"2500";"3000";"";"400";"";"Baixos";"";"5";"5";"2";"?";"?";"?";"?";"?";"4";"4";"4";"4";"4";"?";"3";"4";"1";"4";"5";"4";"4";"?";"?";"?";"3";"5";"Roberto";"Bicho preguiça pousada";"vHZpya9YwWnPpMmMnrYA6m";"5484250";"eaf811d0-a4d2-4f96-8808-e4152f74ca80";"2016-12-21T22:58:39";"97"
"2016-12-21T19:53:26.344-02";"2016-12-21T19:59:44.999-02";"866523028526329";"Brasileiro";"RJ";"";"Feminino";"51 a 65 anos";"Médio Completo";"Do lar";"Real";"";"";"Casado(a)";"Heterossexual";"Família";"05- cinco";"Dias";"25";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Casa de veraneio";"Outros";"Descanso";"Já conhecia o local";"";"Sozinho/internet";"";"Sim";"Bancobras";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias Chapadão Lagoa Guaraira Mirantes";"0";"0";"1";"1";"0";"1";"0";"1";"0";"Não";"";"Não";"Sim";"Beleza e tranquilidade";"Sim";"4500";"2500";"3000";"";"200";"";"Normais";"";"5";"4";"2";"?";"?";"?";"?";"?";"5";"4";"5";"4";"4";"?";"4";"4";"1";"4";"4";"4";"3";"?";"?";"?";"3";"5";"Ana Amelia";"Bicho preguiça hotel";"vHZpya9YwWnPpMmMnrYA6m";"5484251";"b5c8939e-72f4-4bf3-97e8-0942b7fa13a7";"2016-12-21T22:58:40";"98"
"2016-12-19T20:35:28.336Z";"2016-12-20T20:39:58.573Z";"866523028526204";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Médio Incompleto";"Estudante";"Real";"Até R$880,00";"";"Solteiro(a)";"Heterossexual";"Família";"03- três";"Dias";"10";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hostel/Albergue";"Sol e praia";"";"Internet";"";"Sozinho/internet";"";"Sim";"";"Sim";"Concierge";"1";"0";"0";"0";"0";"";"Sim";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Sim";"";"Não";"Sim";"Tranquilo";"Sim";"2000";"150";"0";"0";"0";"0";"Normais";"";"5";"5";"5";"4";"?";"5";"5";"?";"5";"5";"5";"5";"?";"5";"5";"5";"5";"5";"5";"5";"3";"?";"?";"?";"4";"5";"Maisa";"Sp";"vHZpya9YwWnPpMmMnrYA6m";"5484405";"df05da03-29ce-4863-99b9-afd32081aa37";"2016-12-21T23:40:42";"99"
"2016-12-20T10:57:58.997Z";"2016-12-20T11:16:47.926Z";"866523028526204";"Brasileiro";"SP";"";"Masculino";"36 a 50 anos";"Pós-Graduação";"Empresário";"Real";"Acima de R$18.000,00";"";"Casado(a)";"Heterossexual";"Família";"02- duas";"Dias";"7";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Carro alugado Outros";"1";"1";"0";"0";"0";"0";"Van";"Flat/ apart-hotel";"Sol e praia";"";"Agência de viagem";"";"Agência de viagens";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Buggy Catamarã/lancha Quatriciclo Outros";"1";"0";"1";"1";"1";"0";"Cajueiro";"Agência de viagens/receptivo";"4";"5";"4";"1";"";"Outros";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Bonito";"Sim";"";"";"";"";"";"";"Elevados";"";"5";"3";"3";"4";"5";"5";"5";"5";"4";"?";"4";"?";"3";"4";"5";"4";"4";"?";"4";"3";"3";"2";"1";"?";"2";"?";"Vera";"Sp";"vHZpya9YwWnPpMmMnrYA6m";"5484406";"8cd79ffe-d7ef-4454-adc6-d19341bf44d7";"2016-12-21T23:40:43";"100"
"2016-12-20T11:17:39.092Z";"2016-12-20T11:28:33.682Z";"866523028526204";"Brasileiro";"PR";"";"Masculino";"36 a 50 anos";"Superior Incompleto";"Empresário";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"7";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"";"Flat/ apart-hotel";"Lua de mel/ casamento";"";"Internet";"";"Sozinho/internet";"";"Sim";"Natal";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de tempo";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Naturais";"Sim";"0";"120";"0";"100";"0";"0";"Normais";"";"4";"?";"?";"3";"?";"4";"";"4";"5";"?";"4";"?";"?";"?";"4";"3";"2";"?";"2";"3";"1";"?";"?";"?";"2";"4";"Valdenir";"Pe";"vHZpya9YwWnPpMmMnrYA6m";"5484407";"1595de0a-cc24-49e5-ab02-ad60e79853b3";"2016-12-21T23:40:44";"101"
"2016-12-20T11:29:37.260Z";"2016-12-20T11:39:57.894Z";"866523028526204";"Brasileiro";"PR";"";"Feminino";"26 a 35 anos";"Superior";"Iniciativa privada";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"15";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Casa de parentes/Amigos";"Aventura e natureza";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de tempo";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Lugar bom";"Sim";"5000";"";"";"";"";"";"Baixos";"";"5";"?";"?";"?";"?";"5";"5";"5";"?";"?";"5";"?";"?";"?";"5";"5";"5";"";"?";"2";"1";"?";"?";"?";"4";"3";"Juliana";"Pr";"vHZpya9YwWnPpMmMnrYA6m";"5484408";"320e7348-626e-4c89-bae5-61485ee736cc";"2016-12-21T23:40:45";"102"
"2016-12-20T11:40:35.477Z";"2016-12-20T12:08:34.346Z";"866523028526204";"Brasileiro";"MS";"";"Masculino";"26 a 35 anos";"Superior";"Empregado público";"Real";"R$881,00 a R$1.800,00";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"7";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Pé";"Flat/ apart-hotel";"Lua de mel/ casamento";"";"Comentários";"";"Agência de viagens";"";"Sim";"Tibau";"Sim";"City tour/receptivo Passeios em atrativos turísticos";"0";"0";"0";"1";"1";"";"Sim";"Buggy Catamarã/lancha Quatriciclo";"0";"0";"1";"1";"1";"0";"";"Agência de viagens/receptivo";"3";"2";"2";"1";"";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Sim";"Pipa";"Sim";"Sim";"Gostaram";"Sim";"1000";"1500";"0";"300";"300";"0";"Elevados";"";"5";"5";"?";"4";"5";"5";"4";"4";"5";"?";"4";"?";"5";"5";"5";"4";"1";"?";"2";"1";"1";"?";"5";"?";"1";"5";"Tainara";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5484409";"1d6cded3-2797-4b12-926a-3b964bcad1b8";"2016-12-21T23:40:45";"103"
"2016-12-20T12:10:48.736Z";"2016-12-20T12:36:39.329Z";"866523028526204";"Brasileiro";"RN";"";"Feminino";"36 a 50 anos";"Superior";"Funcionário público";"Real";"R$3.501,00 a R$8.800,00";"";"Divorciado(a)";"Heterossexual";"Grupos de trabalho";"03- três";"Dias";"1";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Casa de veraneio";"Trabalho";"";"Empresa/trabalho";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Jardineira Buggy Catamarã/lancha";"0";"1";"1";"1";"0";"0";"";"Indicação de parentes/amigos";"3";"5";"4";"1";"";"Praias Chapadão Mirantes Projeto Tamar Santuario ecológico";"1";"0";"1";"1";"0";"1";"0";"0";"1";"Sim";"Formosa";"Não";"Sim";"Trabalho";"Sim";"500";"300";"300";"0";"0";"0";"Elevados";"";"5";"1";"2";"4";"3";"?";"2";"2";"?";"?";"4";"?";"2";"4";"3";"3";"3";"4";"2";"3";"1";"2";"2";"2";"1";"4";"Mirian";"Natal";"vHZpya9YwWnPpMmMnrYA6m";"5484410";"b51f0206-941e-49cd-a141-818066ec3b35";"2016-12-21T23:40:47";"104"
"2016-12-20T12:37:31.363Z";"2016-12-20T13:05:05.672Z";"866523028526204";"Brasileiro";"SP";"";"Masculino";"36 a 50 anos";"Superior";"Empresário";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Família";"04- quatro";"Dias";"6";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"";"Flat/ apart-hotel";"Aventura e natureza";"";"Internet";"";"Agência de viagens";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Guia turístico/folders";"5";"5";"3";"1";"";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Bonito";"Sim";"1500";"600";"300";"200";"1000";"0";"Normais";"";"4";"3";"2";"4";"2";"5";"4";"3";"4";"?";"4";"?";"5";"3";"5";"5";"5";"3";"?";"2";"1";"?";"5";"?";"2";"4";"Fernando";"SP";"vHZpya9YwWnPpMmMnrYA6m";"5484411";"5b7825b0-f718-427f-8fe6-e0c04bc422ce";"2016-12-21T23:40:48";"105"
"2016-12-20T13:06:10.104Z";"2016-12-20T13:19:23.595Z";"866523028526204";"Brasileiro";"GO";"";"Masculino";"36 a 50 anos";"Médio Completo";"Iniciativa privada";"Real";"R$881,00 a R$1.800,00";"";"Solteiro(a)";"Heterossexual";"Família";"04- quatro";"Dias";"15";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Casa de parentes/Amigos";"Visitar amigos/ parentes";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Sim";"Formosa";"Não";"Sim";"Conhecidos";"Sim";"0";"2250";"1500";"0";"100";"0";"Normais";"";"5";"5";"2";"5";"4";"?";"?";"?";"?";"?";"5";"?";"?";"5";"5";"5";"2";"4";"5";"1";"2";"?";"?";"?";"?";"?";"Alcemir";"RN";"vHZpya9YwWnPpMmMnrYA6m";"5484412";"9b839380-ed26-4a46-b061-b38845f4149f";"2016-12-21T23:40:49";"106"
"2016-12-20T13:20:14.542Z";"2016-12-20T13:37:00.653Z";"866523028526204";"Brasileiro";"DF";"";"Masculino";"36 a 50 anos";"Superior";"Funcionário público";"Real";"Acima de R$18.000,00";"";"Casado(a)";"Heterossexual";"Família";"04- quatro";"Dias";"14";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Flat/ apart-hotel";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Sim";"Trip";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Praia sossegada";"Sim";"1800";"800";"";"0";"";"0";"Normais";"";"5";"?";"?";"2";"?";"?";"3";"?";"4";"5";"3";"?";"3";"4";"5";"4";"";"1";"3";"1";"1";"2";"3";"?";"2";"4";"Silvio";"DF";"vHZpya9YwWnPpMmMnrYA6m";"5484413";"c304af3b-041b-4035-a09e-466900720b20";"2016-12-21T23:40:50";"107"
"2016-12-20T13:37:39.911Z";"2016-12-20T13:56:27.000Z";"866523028526204";"Brasileiro";"PE";"";"Masculino";"51 a 65 anos";"Superior Incompleto";"Iniciativa privada";"Real";"R$1.801,00 a R$3.500,00";"";"Casado(a)";"Heterossexual";"Família";"03- três";"Dias";"3";"";"Avião Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Pousada/chalés";"Aventura e natureza";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha Outros";"1";"0";"1";"0";"0";"0";"Balsa";"Concierge (hotel)";"4";"5";"5";"5";"";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Gosta";"Sim";"560";"450";"300";"200";"0";"0";"Normais";"";"5";"5";"?";"5";"5";"4";"?";"?";"5";"?";"4";"?";"5";"?";"5";"5";"3";"3";"2";"4";"3";"?";"?";"?";"?";"?";"Tito";"PE";"vHZpya9YwWnPpMmMnrYA6m";"5484414";"bcccba9c-29ee-4f1f-b646-450c2c8a5e09";"2016-12-21T23:40:52";"108"
"2016-12-20T13:57:20.946Z";"2016-12-20T14:09:57.185Z";"866523028526204";"Brasileiro";"PE";"";"Masculino";"36 a 50 anos";"Superior";"Empresário";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"4";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Pousada/chalés";"Lua de mel/ casamento";"";"Internet";"";"Sozinho/internet";"";"Não";"";"Sim";"";"";"";"";"";"";"";"Sim";"Outros";"1";"0";"0";"0";"0";"0";"";"Guia turístico/folders";"";"";"";"";"";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Agradável";"Sim";"1500";"240";"180";"40";"0";"0";"Normais";"";"5";"3";"?";"?";"?";"5";"5";"?";"3";"?";"5";"?";"?";"?";"5";"5";"3";"?";"2";"5";"2";"?";"?";"?";"?";"?";"Anderson";"PE";"vHZpya9YwWnPpMmMnrYA6m";"5484415";"66d909c7-1fde-41eb-95a8-2c3887453031";"2016-12-21T23:40:53";"109"
"2016-12-20T14:11:21.846Z";"2016-12-20T14:21:37.400Z";"866523028526204";"Brasileiro";"RJ";"";"Feminino";"36 a 50 anos";"Pós-Graduação";"Professor";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Família";"04- quatro";"Dias";"2";"";"Avião Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Hotel/resort";"Visitar amigos/ parentes";"";"Já conhecia o local";"";"Outros";"Familia";"Não";"";"Sim";"Passeios em atrativos turísticos";"0";"0";"0";"1";"0";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Indicação de parentes/amigos";"5";"5";"3";"3";"";"Praias Lagoa Guaraira";"0";"0";"1";"0";"0";"0";"0";"1";"0";"Sim";"Natal";"Não";"Sim";"BOM, Bonito e gente muito simpatica";"Sim";"100";"150";"0";"45";"";"";"Normais";"";"5";"?";"?";"?";"5";"5";"3";"4";"4";"?";"5";"?";"3";"4";"5";"3";"?";"3";"4";"4";"3";"?";"?";"?";"?";"?";"Marcela";"RJ";"vHZpya9YwWnPpMmMnrYA6m";"5484416";"8d9dc9cb-58ea-420d-a25a-384fec96bc67";"2016-12-21T23:40:53";"110"
"2016-12-20T14:23:07.352Z";"2016-12-20T14:42:48.946Z";"866523028526204";"Brasileiro";"RJ";"";"Masculino";"51 a 65 anos";"Superior";"Iniciativa privada";"Real";"Acima de R$18.000,00";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"02- duas";"Dias";"7";"";"Avião Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Casa de parentes/Amigos";"Visitar amigos/ parentes";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outros";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Vento,praia";"Sim";"0";"200";"1000";"0";"200";"0";"Normais";"";"5";"5";"?";"?";"?";"5";"5";"5";"";"5";"5";"5";"?";"?";"5";"5";"1";"5";"1";"3";"2";"1";"?";"?";"5";"5";"Ricardo";"RJ";"vHZpya9YwWnPpMmMnrYA6m";"5484417";"ccc08b82-dcb5-4ac3-934c-68320aadd33e";"2016-12-21T23:40:54";"111"
"2016-12-21T20:11:07.829-02";"2016-12-21T20:17:10.433-02";"866523028526329";"Brasileiro";"MG";"";"Masculino";"26 a 35 anos";"Médio Completo";"Empregado público";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Heterossexual";"Sozinho";"Nenhuma";"Dias";"15";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Van";"Casa de parentes/Amigos";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Indicação de parentes/amigos";"5";"5";"5";"5";"";"Praias Chapadão Lagoa Guaraira Mirantes Santuario ecológico";"1";"0";"1";"1";"0";"1";"0";"1";"0";"Sim";"Sibauma e barra";"Não";"Sim";"Belas praias";"Sim";"0";"450";"1000";"35";"70";"";"Normais";"";"5";"4";"4";"4";"4";"?";"?";"?";"5";"?";"4";"?";"3";"5";"4";"4";"4";"5";"5";"4";"4";"5";"?";"4";"3";"4";"Willian";"Tapiocaria";"vHZpya9YwWnPpMmMnrYA6m";"5484427";"699b3df6-054c-44f7-8295-f5628d47ff8a";"2016-12-21T23:47:29";"112"
